,max_samples,contamination,n_estimators,max_features,bootstrap,precision,recall,f1
2111,0.7,0.5,300,0.5,True,0.25,0.5,0.3333333333333333
2112,0.9,0.5,5,0.5,True,0.18181818181818182,0.3333333333333333,0.23529411764705882
2113,0.9,0.5,10,0.5,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2114,0.9,0.5,15,0.5,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2115,0.9,0.5,20,0.5,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2116,0.9,0.5,50,0.5,True,0.25,0.5,0.3333333333333333
2117,0.9,0.5,100,0.5,True,0.25,0.5,0.3333333333333333
2118,0.9,0.5,200,0.5,True,0.25,0.5,0.3333333333333333
2119,0.9,0.5,300,0.5,True,0.25,0.5,0.3333333333333333
2120,24,0.5,5,0.5,True,0.18181818181818182,0.3333333333333333,0.23529411764705882
2121,24,0.5,10,0.5,True,0.4166666666666667,0.8333333333333334,0.5555555555555556
2122,24,0.5,15,0.5,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2123,24,0.5,20,0.5,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2124,24,0.5,50,0.5,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2125,24,0.5,100,0.5,True,0.25,0.5,0.3333333333333333
2126,24,0.5,200,0.5,True,0.25,0.5,0.3333333333333333
2127,24,0.5,300,0.5,True,0.25,0.5,0.3333333333333333
2128,auto,0.5,5,0.7,True,0.25,0.5,0.3333333333333333
2129,auto,0.5,10,0.7,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2130,auto,0.5,15,0.7,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2131,auto,0.5,20,0.7,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2132,auto,0.5,50,0.7,True,0.25,0.5,0.3333333333333333
2133,auto,0.5,100,0.7,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2134,auto,0.5,200,0.7,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2135,auto,0.5,300,0.7,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2136,0.1,0.5,5,0.7,True,0.0,0.0,0.0
2137,0.1,0.5,10,0.7,True,0.0,0.0,0.0
2138,0.1,0.5,15,0.7,True,0.0,0.0,0.0
2139,0.1,0.5,20,0.7,True,0.0,0.0,0.0
2140,0.1,0.5,50,0.7,True,0.0,0.0,0.0
2141,0.1,0.5,100,0.7,True,0.0,0.0,0.0
2142,0.1,0.5,200,0.7,True,0.0,0.0,0.0
2143,0.1,0.5,300,0.7,True,0.0,0.0,0.0
2144,0.3,0.5,5,0.7,True,0.25,0.5,0.3333333333333333
2145,0.3,0.5,10,0.7,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2146,0.3,0.5,15,0.7,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2147,0.3,0.5,20,0.7,True,0.25,0.5,0.3333333333333333
2148,0.3,0.5,50,0.7,True,0.25,0.5,0.3333333333333333
2149,0.3,0.5,100,0.7,True,0.25,0.5,0.3333333333333333
2150,0.3,0.5,200,0.7,True,0.25,0.5,0.3333333333333333
2151,0.3,0.5,300,0.7,True,0.25,0.5,0.3333333333333333
2152,0.5,0.5,5,0.7,True,0.4,0.6666666666666666,0.5
2153,0.5,0.5,10,0.7,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2154,0.5,0.5,15,0.7,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2155,0.5,0.5,20,0.7,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2156,0.5,0.5,50,0.7,True,0.25,0.5,0.3333333333333333
2157,0.5,0.5,100,0.7,True,0.25,0.5,0.3333333333333333
2158,0.5,0.5,200,0.7,True,0.25,0.5,0.3333333333333333
2159,0.5,0.5,300,0.7,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2160,0.7,0.5,5,0.7,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2161,0.7,0.5,10,0.7,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2162,0.7,0.5,15,0.7,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2163,0.7,0.5,20,0.7,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2164,0.7,0.5,50,0.7,True,0.25,0.5,0.3333333333333333
2165,0.7,0.5,100,0.7,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2166,0.7,0.5,200,0.7,True,0.25,0.5,0.3333333333333333
2167,0.7,0.5,300,0.7,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2168,0.9,0.5,5,0.7,True,0.25,0.5,0.3333333333333333
2169,0.9,0.5,10,0.7,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2170,0.9,0.5,15,0.7,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2171,0.9,0.5,20,0.7,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2172,0.9,0.5,50,0.7,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2173,0.9,0.5,100,0.7,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2174,0.9,0.5,200,0.7,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2175,0.9,0.5,300,0.7,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2176,24,0.5,5,0.7,True,0.25,0.5,0.3333333333333333
2177,24,0.5,10,0.7,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2178,24,0.5,15,0.7,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2179,24,0.5,20,0.7,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2180,24,0.5,50,0.7,True,0.25,0.5,0.3333333333333333
2181,24,0.5,100,0.7,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2182,24,0.5,200,0.7,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2183,24,0.5,300,0.7,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2184,auto,0.5,5,1.0,True,0.25,0.5,0.3333333333333333
2185,auto,0.5,10,1.0,True,0.25,0.5,0.3333333333333333
2186,auto,0.5,15,1.0,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2187,auto,0.5,20,1.0,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2188,auto,0.5,50,1.0,True,0.25,0.5,0.3333333333333333
2189,auto,0.5,100,1.0,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2190,auto,0.5,200,1.0,True,0.25,0.5,0.3333333333333333
2191,auto,0.5,300,1.0,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2192,0.1,0.5,5,1.0,True,0.0,0.0,0.0
2193,0.1,0.5,10,1.0,True,0.0,0.0,0.0
2194,0.1,0.5,15,1.0,True,0.0,0.0,0.0
2195,0.1,0.5,20,1.0,True,0.0,0.0,0.0
2196,0.1,0.5,50,1.0,True,0.0,0.0,0.0
2197,0.1,0.5,100,1.0,True,0.0,0.0,0.0
2198,0.1,0.5,200,1.0,True,0.0,0.0,0.0
2199,0.1,0.5,300,1.0,True,0.0,0.0,0.0
2200,0.3,0.5,5,1.0,True,0.16666666666666666,0.16666666666666666,0.16666666666666666
2201,0.3,0.5,10,1.0,True,0.25,0.5,0.3333333333333333
2202,0.3,0.5,15,1.0,True,0.25,0.5,0.3333333333333333
2203,0.3,0.5,20,1.0,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2204,0.3,0.5,50,1.0,True,0.25,0.5,0.3333333333333333
2205,0.3,0.5,100,1.0,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2206,0.3,0.5,200,1.0,True,0.25,0.5,0.3333333333333333
2207,0.3,0.5,300,1.0,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2208,0.5,0.5,5,1.0,True,0.16666666666666666,0.3333333333333333,0.2222222222222222
2209,0.5,0.5,10,1.0,True,0.25,0.5,0.3333333333333333
2210,0.5,0.5,15,1.0,True,0.25,0.5,0.3333333333333333
2211,0.5,0.5,20,1.0,True,0.25,0.5,0.3333333333333333
2212,0.5,0.5,50,1.0,True,0.25,0.5,0.3333333333333333
2213,0.5,0.5,100,1.0,True,0.25,0.5,0.3333333333333333
2214,0.5,0.5,200,1.0,True,0.25,0.5,0.3333333333333333
2215,0.5,0.5,300,1.0,True,0.25,0.5,0.3333333333333333
2216,0.7,0.5,5,1.0,True,0.18181818181818182,0.3333333333333333,0.23529411764705882
2217,0.7,0.5,10,1.0,True,0.2727272727272727,0.5,0.35294117647058826
2218,0.7,0.5,15,1.0,True,0.25,0.5,0.3333333333333333
2219,0.7,0.5,20,1.0,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2220,0.7,0.5,50,1.0,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2221,0.7,0.5,100,1.0,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2222,0.7,0.5,200,1.0,True,0.25,0.5,0.3333333333333333
2223,0.7,0.5,300,1.0,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2224,0.9,0.5,5,1.0,True,0.2,0.3333333333333333,0.25
2225,0.9,0.5,10,1.0,True,0.25,0.5,0.3333333333333333
2226,0.9,0.5,15,1.0,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2227,0.9,0.5,20,1.0,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2228,0.9,0.5,50,1.0,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2229,0.9,0.5,100,1.0,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2230,0.9,0.5,200,1.0,True,0.25,0.5,0.3333333333333333
2231,0.9,0.5,300,1.0,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2232,24,0.5,5,1.0,True,0.25,0.5,0.3333333333333333
2233,24,0.5,10,1.0,True,0.25,0.5,0.3333333333333333
2234,24,0.5,15,1.0,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2235,24,0.5,20,1.0,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2236,24,0.5,50,1.0,True,0.25,0.5,0.3333333333333333
2237,24,0.5,100,1.0,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2238,24,0.5,200,1.0,True,0.25,0.5,0.3333333333333333
2239,24,0.5,300,1.0,True,0.3333333333333333,0.6666666666666666,0.4444444444444444
2240,auto,auto,5,0.1,False,0.2857142857142857,0.6666666666666666,0.4
2241,auto,auto,10,0.1,False,0.375,0.5,0.42857142857142855
2242,auto,auto,15,0.1,False,0.5,0.6666666666666666,0.5714285714285714
2243,auto,auto,20,0.1,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2244,auto,auto,50,0.1,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2245,auto,auto,100,0.1,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
2246,auto,auto,200,0.1,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
2247,auto,auto,300,0.1,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2248,0.1,auto,5,0.1,False,0.0,0.0,0.0
2249,0.1,auto,10,0.1,False,0.0,0.0,0.0
2250,0.1,auto,15,0.1,False,0.0,0.0,0.0
2251,0.1,auto,20,0.1,False,0.0,0.0,0.0
2252,0.1,auto,50,0.1,False,0.0,0.0,0.0
2253,0.1,auto,100,0.1,False,0.0,0.0,0.0
2254,0.1,auto,200,0.1,False,0.0,0.0,0.0
2255,0.1,auto,300,0.1,False,0.0,0.0,0.0
2256,0.3,auto,5,0.1,False,0.0,0.0,0.0
2257,0.3,auto,10,0.1,False,0.3,0.5,0.375
2258,0.3,auto,15,0.1,False,0.2222222222222222,0.3333333333333333,0.26666666666666666
2259,0.3,auto,20,0.1,False,0.125,0.16666666666666666,0.14285714285714285
2260,0.3,auto,50,0.1,False,0.125,0.16666666666666666,0.14285714285714285
2261,0.3,auto,100,0.1,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2262,0.3,auto,200,0.1,False,0.25,0.3333333333333333,0.2857142857142857
2263,0.3,auto,300,0.1,False,0.25,0.3333333333333333,0.2857142857142857
2264,0.5,auto,5,0.1,False,0.23076923076923078,0.5,0.3157894736842105
2265,0.5,auto,10,0.1,False,0.3076923076923077,0.6666666666666666,0.42105263157894735
2266,0.5,auto,15,0.1,False,0.25,0.5,0.3333333333333333
2267,0.5,auto,20,0.1,False,0.3076923076923077,0.6666666666666666,0.42105263157894735
2268,0.5,auto,50,0.1,False,0.3333333333333333,0.5,0.4
2269,0.5,auto,100,0.1,False,0.375,0.5,0.42857142857142855
2270,0.5,auto,200,0.1,False,0.375,0.5,0.42857142857142855
2271,0.5,auto,300,0.1,False,0.375,0.5,0.42857142857142855
2272,0.7,auto,5,0.1,False,0.4166666666666667,0.8333333333333334,0.5555555555555556
2273,0.7,auto,10,0.1,False,0.4,0.6666666666666666,0.5
2274,0.7,auto,15,0.1,False,0.3,0.5,0.375
2275,0.7,auto,20,0.1,False,0.4,0.6666666666666666,0.5
2276,0.7,auto,50,0.1,False,0.375,0.5,0.42857142857142855
2277,0.7,auto,100,0.1,False,0.375,0.5,0.42857142857142855
2278,0.7,auto,200,0.1,False,0.375,0.5,0.42857142857142855
2279,0.7,auto,300,0.1,False,0.375,0.5,0.42857142857142855
2280,0.9,auto,5,0.1,False,0.3333333333333333,0.6666666666666666,0.4444444444444444
2281,0.9,auto,10,0.1,False,0.4444444444444444,0.6666666666666666,0.5333333333333333
2282,0.9,auto,15,0.1,False,0.5,0.5,0.5
2283,0.9,auto,20,0.1,False,0.375,0.5,0.42857142857142855
2284,0.9,auto,50,0.1,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
2285,0.9,auto,100,0.1,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
2286,0.9,auto,200,0.1,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2287,0.9,auto,300,0.1,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2288,24,auto,5,0.1,False,0.2857142857142857,0.6666666666666666,0.4
2289,24,auto,10,0.1,False,0.375,0.5,0.42857142857142855
2290,24,auto,15,0.1,False,0.5,0.6666666666666666,0.5714285714285714
2291,24,auto,20,0.1,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2292,24,auto,50,0.1,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2293,24,auto,100,0.1,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
2294,24,auto,200,0.1,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
2295,24,auto,300,0.1,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2296,auto,auto,5,0.3,False,0.1111111111111111,0.16666666666666666,0.13333333333333333
2297,auto,auto,10,0.3,False,0.14285714285714285,0.16666666666666666,0.15384615384615385
2298,auto,auto,15,0.3,False,0.16666666666666666,0.16666666666666666,0.16666666666666666
2299,auto,auto,20,0.3,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
2300,auto,auto,50,0.3,False,0.2,0.16666666666666666,0.18181818181818182
2301,auto,auto,100,0.3,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
2302,auto,auto,200,0.3,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
2303,auto,auto,300,0.3,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
2304,0.1,auto,5,0.3,False,0.0,0.0,0.0
2305,0.1,auto,10,0.3,False,0.0,0.0,0.0
2306,0.1,auto,15,0.3,False,0.0,0.0,0.0
2307,0.1,auto,20,0.3,False,0.0,0.0,0.0
2308,0.1,auto,50,0.3,False,0.0,0.0,0.0
2309,0.1,auto,100,0.3,False,0.0,0.0,0.0
2310,0.1,auto,200,0.3,False,0.0,0.0,0.0
2311,0.1,auto,300,0.3,False,0.0,0.0,0.0
2312,0.3,auto,5,0.3,False,0.0,0.0,0.0
2313,0.3,auto,10,0.3,False,0.0,0.0,0.0
2314,0.3,auto,15,0.3,False,0.0,0.0,0.0
2315,0.3,auto,20,0.3,False,0.0,0.0,0.0
2316,0.3,auto,50,0.3,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2317,0.3,auto,100,0.3,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2318,0.3,auto,200,0.3,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2319,0.3,auto,300,0.3,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2320,0.5,auto,5,0.3,False,0.0,0.0,0.0
2321,0.5,auto,10,0.3,False,0.2,0.3333333333333333,0.25
2322,0.5,auto,15,0.3,False,0.2222222222222222,0.3333333333333333,0.26666666666666666
2323,0.5,auto,20,0.3,False,0.2222222222222222,0.3333333333333333,0.26666666666666666
2324,0.5,auto,50,0.3,False,0.375,0.5,0.42857142857142855
2325,0.5,auto,100,0.3,False,0.375,0.5,0.42857142857142855
2326,0.5,auto,200,0.3,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2327,0.5,auto,300,0.3,False,0.375,0.5,0.42857142857142855
2328,0.7,auto,5,0.3,False,0.1111111111111111,0.16666666666666666,0.13333333333333333
2329,0.7,auto,10,0.3,False,0.16666666666666666,0.16666666666666666,0.16666666666666666
2330,0.7,auto,15,0.3,False,0.0,0.0,0.0
2331,0.7,auto,20,0.3,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2332,0.7,auto,50,0.3,False,0.16666666666666666,0.16666666666666666,0.16666666666666666
2333,0.7,auto,100,0.3,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2334,0.7,auto,200,0.3,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2335,0.7,auto,300,0.3,False,0.375,0.5,0.42857142857142855
2336,0.9,auto,5,0.3,False,0.1,0.16666666666666666,0.125
2337,0.9,auto,10,0.3,False,0.14285714285714285,0.16666666666666666,0.15384615384615385
2338,0.9,auto,15,0.3,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2339,0.9,auto,20,0.3,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2340,0.9,auto,50,0.3,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2341,0.9,auto,100,0.3,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2342,0.9,auto,200,0.3,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2343,0.9,auto,300,0.3,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2344,24,auto,5,0.3,False,0.1111111111111111,0.16666666666666666,0.13333333333333333
2345,24,auto,10,0.3,False,0.14285714285714285,0.16666666666666666,0.15384615384615385
2346,24,auto,15,0.3,False,0.16666666666666666,0.16666666666666666,0.16666666666666666
2347,24,auto,20,0.3,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
2348,24,auto,50,0.3,False,0.2,0.16666666666666666,0.18181818181818182
2349,24,auto,100,0.3,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
2350,24,auto,200,0.3,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
2351,24,auto,300,0.3,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
2352,auto,auto,5,0.5,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2353,auto,auto,10,0.5,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2354,auto,auto,15,0.5,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2355,auto,auto,20,0.5,False,0.375,0.5,0.42857142857142855
2356,auto,auto,50,0.5,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2357,auto,auto,100,0.5,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2358,auto,auto,200,0.5,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2359,auto,auto,300,0.5,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2360,0.1,auto,5,0.5,False,0.0,0.0,0.0
2361,0.1,auto,10,0.5,False,0.0,0.0,0.0
2362,0.1,auto,15,0.5,False,0.0,0.0,0.0
2363,0.1,auto,20,0.5,False,0.0,0.0,0.0
2364,0.1,auto,50,0.5,False,0.0,0.0,0.0
2365,0.1,auto,100,0.5,False,0.0,0.0,0.0
2366,0.1,auto,200,0.5,False,0.0,0.0,0.0
2367,0.1,auto,300,0.5,False,0.0,0.0,0.0
2368,0.3,auto,5,0.5,False,0.2222222222222222,0.3333333333333333,0.26666666666666666
2369,0.3,auto,10,0.5,False,0.2727272727272727,0.5,0.35294117647058826
2370,0.3,auto,15,0.5,False,0.3333333333333333,0.5,0.4
2371,0.3,auto,20,0.5,False,0.3333333333333333,0.5,0.4
2372,0.3,auto,50,0.5,False,0.3,0.5,0.375
2373,0.3,auto,100,0.5,False,0.375,0.5,0.42857142857142855
2374,0.3,auto,200,0.5,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2375,0.3,auto,300,0.5,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2376,0.5,auto,5,0.5,False,0.3333333333333333,0.5,0.4
2377,0.5,auto,10,0.5,False,0.375,0.5,0.42857142857142855
2378,0.5,auto,15,0.5,False,0.3333333333333333,0.5,0.4
2379,0.5,auto,20,0.5,False,0.3333333333333333,0.5,0.4
2380,0.5,auto,50,0.5,False,0.375,0.5,0.42857142857142855
2381,0.5,auto,100,0.5,False,0.375,0.5,0.42857142857142855
2382,0.5,auto,200,0.5,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2383,0.5,auto,300,0.5,False,0.375,0.5,0.42857142857142855
2384,0.7,auto,5,0.5,False,0.375,0.5,0.42857142857142855
2385,0.7,auto,10,0.5,False,0.42857142857142855,0.5,0.46153846153846156
2386,0.7,auto,15,0.5,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
2387,0.7,auto,20,0.5,False,0.42857142857142855,0.5,0.46153846153846156
2388,0.7,auto,50,0.5,False,0.375,0.5,0.42857142857142855
2389,0.7,auto,100,0.5,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2390,0.7,auto,200,0.5,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2391,0.7,auto,300,0.5,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2392,0.9,auto,5,0.5,False,0.3333333333333333,0.5,0.4
2393,0.9,auto,10,0.5,False,0.375,0.5,0.42857142857142855
2394,0.9,auto,15,0.5,False,0.375,0.5,0.42857142857142855
2395,0.9,auto,20,0.5,False,0.375,0.5,0.42857142857142855
2396,0.9,auto,50,0.5,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2397,0.9,auto,100,0.5,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2398,0.9,auto,200,0.5,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2399,0.9,auto,300,0.5,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2400,24,auto,5,0.5,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2401,24,auto,10,0.5,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2402,24,auto,15,0.5,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2403,24,auto,20,0.5,False,0.375,0.5,0.42857142857142855
2404,24,auto,50,0.5,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2405,24,auto,100,0.5,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2406,24,auto,200,0.5,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2407,24,auto,300,0.5,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2408,auto,auto,5,0.7,False,0.3333333333333333,0.5,0.4
2409,auto,auto,10,0.7,False,0.5,0.5,0.5
2410,auto,auto,15,0.7,False,0.4,0.3333333333333333,0.36363636363636365
2411,auto,auto,20,0.7,False,0.4,0.3333333333333333,0.36363636363636365
2412,auto,auto,50,0.7,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
2413,auto,auto,100,0.7,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2414,auto,auto,200,0.7,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2415,auto,auto,300,0.7,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2416,0.1,auto,5,0.7,False,0.0,0.0,0.0
2417,0.1,auto,10,0.7,False,0.0,0.0,0.0
2418,0.1,auto,15,0.7,False,0.0,0.0,0.0
2419,0.1,auto,20,0.7,False,0.0,0.0,0.0
2420,0.1,auto,50,0.7,False,0.0,0.0,0.0
2421,0.1,auto,100,0.7,False,0.0,0.0,0.0
2422,0.1,auto,200,0.7,False,0.0,0.0,0.0
2423,0.1,auto,300,0.7,False,0.0,0.0,0.0
2424,0.3,auto,5,0.7,False,0.42857142857142855,0.5,0.46153846153846156
2425,0.3,auto,10,0.7,False,0.45454545454545453,0.8333333333333334,0.5882352941176471
2426,0.3,auto,15,0.7,False,0.375,0.5,0.42857142857142855
2427,0.3,auto,20,0.7,False,0.375,0.5,0.42857142857142855
2428,0.3,auto,50,0.7,False,0.375,0.5,0.42857142857142855
2429,0.3,auto,100,0.7,False,0.375,0.5,0.42857142857142855
2430,0.3,auto,200,0.7,False,0.375,0.5,0.42857142857142855
2431,0.3,auto,300,0.7,False,0.375,0.5,0.42857142857142855
2432,0.5,auto,5,0.7,False,0.3,0.5,0.375
2433,0.5,auto,10,0.7,False,0.375,0.5,0.42857142857142855
2434,0.5,auto,15,0.7,False,0.5714285714285714,0.6666666666666666,0.6153846153846154
2435,0.5,auto,20,0.7,False,0.5714285714285714,0.6666666666666666,0.6153846153846154
2436,0.5,auto,50,0.7,False,0.375,0.5,0.42857142857142855
2437,0.5,auto,100,0.7,False,0.375,0.5,0.42857142857142855
2438,0.5,auto,200,0.7,False,0.375,0.5,0.42857142857142855
2439,0.5,auto,300,0.7,False,0.375,0.5,0.42857142857142855
2440,0.7,auto,5,0.7,False,0.3333333333333333,0.5,0.4
2441,0.7,auto,10,0.7,False,0.375,0.5,0.42857142857142855
2442,0.7,auto,15,0.7,False,0.5714285714285714,0.6666666666666666,0.6153846153846154
2443,0.7,auto,20,0.7,False,0.5,0.6666666666666666,0.5714285714285714
2444,0.7,auto,50,0.7,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2445,0.7,auto,100,0.7,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2446,0.7,auto,200,0.7,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2447,0.7,auto,300,0.7,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2448,0.9,auto,5,0.7,False,0.3333333333333333,0.5,0.4
2449,0.9,auto,10,0.7,False,0.42857142857142855,0.5,0.46153846153846156
2450,0.9,auto,15,0.7,False,0.4,0.3333333333333333,0.36363636363636365
2451,0.9,auto,20,0.7,False,0.4,0.3333333333333333,0.36363636363636365
2452,0.9,auto,50,0.7,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2453,0.9,auto,100,0.7,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2454,0.9,auto,200,0.7,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2455,0.9,auto,300,0.7,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2456,24,auto,5,0.7,False,0.3333333333333333,0.5,0.4
2457,24,auto,10,0.7,False,0.5,0.5,0.5
2458,24,auto,15,0.7,False,0.4,0.3333333333333333,0.36363636363636365
2459,24,auto,20,0.7,False,0.4,0.3333333333333333,0.36363636363636365
2460,24,auto,50,0.7,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
2461,24,auto,100,0.7,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2462,24,auto,200,0.7,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2463,24,auto,300,0.7,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2464,auto,auto,5,1.0,False,0.25,0.3333333333333333,0.2857142857142857
2465,auto,auto,10,1.0,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
2466,auto,auto,15,1.0,False,0.6,0.5,0.5454545454545454
2467,auto,auto,20,1.0,False,0.5,0.5,0.5
2468,auto,auto,50,1.0,False,0.2857142857142857,0.3333333333333333,0.3076923076923077
