,kernel,degree,coef0,gamma,nu,precision,recall,f1
10441,linear,0,0.1,0.0001,0.05,0.2857142857142857,0.6666666666666666,0.4
10442,linear,0,0.1,0.0001,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
10443,linear,0,0.1,0.0001,0.2,0.125,0.3333333333333333,0.18181818181818182
10444,linear,0,0.1,0.0001,0.25,0.23076923076923078,0.5,0.3157894736842105
10445,linear,0,0.1,0.0001,0.5,0.23076923076923078,0.5,0.3157894736842105
10446,poly,0,0.1,0.0001,0.01,0.25,1.0,0.4
10447,poly,0,0.1,0.0001,0.05,0.25,1.0,0.4
10448,poly,0,0.1,0.0001,0.1,0.25,1.0,0.4
10449,poly,0,0.1,0.0001,0.2,0.25,1.0,0.4
10450,poly,0,0.1,0.0001,0.25,0.25,1.0,0.4
10451,poly,0,0.1,0.0001,0.5,0.25,1.0,0.4
10452,rbf,0,0.1,0.0001,0.01,0.0,0.0,0.0
10453,rbf,0,0.1,0.0001,0.05,0.0,0.0,0.0
10454,rbf,0,0.1,0.0001,0.1,0.2,0.16666666666666666,0.18181818181818182
10455,rbf,0,0.1,0.0001,0.2,0.4,0.3333333333333333,0.36363636363636365
10456,rbf,0,0.1,0.0001,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
10457,rbf,0,0.1,0.0001,0.5,0.23076923076923078,0.5,0.3157894736842105
10458,sigmoid,0,0.1,0.0001,0.01,0.22727272727272727,0.8333333333333334,0.35714285714285715
10459,sigmoid,0,0.1,0.0001,0.05,0.3076923076923077,0.6666666666666666,0.42105263157894735
10460,sigmoid,0,0.1,0.0001,0.1,0.2727272727272727,1.0,0.42857142857142855
10461,sigmoid,0,0.1,0.0001,0.2,0.3125,0.8333333333333334,0.45454545454545453
10462,sigmoid,0,0.1,0.0001,0.25,0.25,0.8333333333333334,0.38461538461538464
10463,sigmoid,0,0.1,0.0001,0.5,0.0,0.0,0.0
10464,linear,0,0.1,0.001,0.01,0.2,0.5,0.2857142857142857
10465,linear,0,0.1,0.001,0.05,0.2857142857142857,0.6666666666666666,0.4
10466,linear,0,0.1,0.001,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
10467,linear,0,0.1,0.001,0.2,0.125,0.3333333333333333,0.18181818181818182
10468,linear,0,0.1,0.001,0.25,0.23076923076923078,0.5,0.3157894736842105
10469,linear,0,0.1,0.001,0.5,0.23076923076923078,0.5,0.3157894736842105
10470,poly,0,0.1,0.001,0.01,0.25,1.0,0.4
10471,poly,0,0.1,0.001,0.05,0.25,1.0,0.4
10472,poly,0,0.1,0.001,0.1,0.25,1.0,0.4
10473,poly,0,0.1,0.001,0.2,0.25,1.0,0.4
10474,poly,0,0.1,0.001,0.25,0.25,1.0,0.4
10475,poly,0,0.1,0.001,0.5,0.25,1.0,0.4
10476,rbf,0,0.1,0.001,0.01,0.3333333333333333,0.16666666666666666,0.2222222222222222
10477,rbf,0,0.1,0.001,0.05,0.0,0.0,0.0
10478,rbf,0,0.1,0.001,0.1,0.0,0.0,0.0
10479,rbf,0,0.1,0.001,0.2,0.0,0.0,0.0
10480,rbf,0,0.1,0.001,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
10481,rbf,0,0.1,0.001,0.5,0.2857142857142857,0.6666666666666666,0.4
10482,sigmoid,0,0.1,0.001,0.01,0.38461538461538464,0.8333333333333334,0.5263157894736842
10483,sigmoid,0,0.1,0.001,0.05,0.375,1.0,0.5454545454545454
10484,sigmoid,0,0.1,0.001,0.1,0.3333333333333333,0.8333333333333334,0.47619047619047616
10485,sigmoid,0,0.1,0.001,0.2,0.18181818181818182,0.3333333333333333,0.23529411764705882
10486,sigmoid,0,0.1,0.001,0.25,0.125,0.3333333333333333,0.18181818181818182
10487,sigmoid,0,0.1,0.001,0.5,0.25,0.5,0.3333333333333333
10488,linear,0,0.1,0.01,0.01,0.2,0.5,0.2857142857142857
10489,linear,0,0.1,0.01,0.05,0.2857142857142857,0.6666666666666666,0.4
10490,linear,0,0.1,0.01,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
10491,linear,0,0.1,0.01,0.2,0.125,0.3333333333333333,0.18181818181818182
10492,linear,0,0.1,0.01,0.25,0.23076923076923078,0.5,0.3157894736842105
10493,linear,0,0.1,0.01,0.5,0.23076923076923078,0.5,0.3157894736842105
10494,poly,0,0.1,0.01,0.01,0.25,1.0,0.4
10495,poly,0,0.1,0.01,0.05,0.25,1.0,0.4
10496,poly,0,0.1,0.01,0.1,0.25,1.0,0.4
10497,poly,0,0.1,0.01,0.2,0.25,1.0,0.4
10498,poly,0,0.1,0.01,0.25,0.25,1.0,0.4
10499,poly,0,0.1,0.01,0.5,0.25,1.0,0.4
10500,rbf,0,0.1,0.01,0.01,0.0,0.0,0.0
10501,rbf,0,0.1,0.01,0.05,0.0,0.0,0.0
10502,rbf,0,0.1,0.01,0.1,0.0,0.0,0.0
10503,rbf,0,0.1,0.01,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666
10504,rbf,0,0.1,0.01,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
10505,rbf,0,0.1,0.01,0.5,0.25,0.5,0.3333333333333333
10506,sigmoid,0,0.1,0.01,0.01,0.125,0.16666666666666666,0.14285714285714285
10507,sigmoid,0,0.1,0.01,0.05,0.0,0.0,0.0
10508,sigmoid,0,0.1,0.01,0.1,0.2,0.16666666666666666,0.18181818181818182
10509,sigmoid,0,0.1,0.01,0.2,0.4,0.3333333333333333,0.36363636363636365
10510,sigmoid,0,0.1,0.01,0.25,0.6,0.5,0.5454545454545454
10511,sigmoid,0,0.1,0.01,0.5,0.3,0.5,0.375
10512,linear,0,0.1,0.1,0.01,0.2,0.5,0.2857142857142857
10513,linear,0,0.1,0.1,0.05,0.2857142857142857,0.6666666666666666,0.4
10514,linear,0,0.1,0.1,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
10515,linear,0,0.1,0.1,0.2,0.125,0.3333333333333333,0.18181818181818182
10516,linear,0,0.1,0.1,0.25,0.23076923076923078,0.5,0.3157894736842105
10517,linear,0,0.1,0.1,0.5,0.23076923076923078,0.5,0.3157894736842105
10518,poly,0,0.1,0.1,0.01,0.25,1.0,0.4
10519,poly,0,0.1,0.1,0.05,0.25,1.0,0.4
10520,poly,0,0.1,0.1,0.1,0.25,1.0,0.4
10521,poly,0,0.1,0.1,0.2,0.25,1.0,0.4
10522,poly,0,0.1,0.1,0.25,0.25,1.0,0.4
10523,poly,0,0.1,0.1,0.5,0.25,1.0,0.4
10524,rbf,0,0.1,0.1,0.01,0.2857142857142857,0.3333333333333333,0.3076923076923077
10525,rbf,0,0.1,0.1,0.05,0.14285714285714285,0.16666666666666666,0.15384615384615385
10526,rbf,0,0.1,0.1,0.1,0.0,0.0,0.0
10527,rbf,0,0.1,0.1,0.2,0.3,0.5,0.375
10528,rbf,0,0.1,0.1,0.25,0.2,0.16666666666666666,0.18181818181818182
10529,rbf,0,0.1,0.1,0.5,0.2727272727272727,0.5,0.35294117647058826
10530,sigmoid,0,0.1,0.1,0.01,0.5,0.16666666666666666,0.25
10531,sigmoid,0,0.1,0.1,0.05,0.0,0.0,0.0
10532,sigmoid,0,0.1,0.1,0.1,0.0,0.0,0.0
10533,sigmoid,0,0.1,0.1,0.2,0.5,0.3333333333333333,0.4
10534,sigmoid,0,0.1,0.1,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
10535,sigmoid,0,0.1,0.1,0.5,0.3333333333333333,0.6666666666666666,0.4444444444444444
10536,linear,0,0.1,1,0.01,0.2,0.5,0.2857142857142857
10537,linear,0,0.1,1,0.05,0.2857142857142857,0.6666666666666666,0.4
10538,linear,0,0.1,1,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
10539,linear,0,0.1,1,0.2,0.125,0.3333333333333333,0.18181818181818182
10540,linear,0,0.1,1,0.25,0.23076923076923078,0.5,0.3157894736842105
10541,linear,0,0.1,1,0.5,0.23076923076923078,0.5,0.3157894736842105
10542,poly,0,0.1,1,0.01,0.25,1.0,0.4
10543,poly,0,0.1,1,0.05,0.25,1.0,0.4
10544,poly,0,0.1,1,0.1,0.25,1.0,0.4
10545,poly,0,0.1,1,0.2,0.25,1.0,0.4
10546,poly,0,0.1,1,0.25,0.25,1.0,0.4
10547,poly,0,0.1,1,0.5,0.25,1.0,0.4
10548,rbf,0,0.1,1,0.01,0.21428571428571427,0.5,0.3
10549,rbf,0,0.1,1,0.05,0.23076923076923078,0.5,0.3157894736842105
10550,rbf,0,0.1,1,0.1,0.16666666666666666,0.3333333333333333,0.2222222222222222
10551,rbf,0,0.1,1,0.2,0.3125,0.8333333333333334,0.45454545454545453
10552,rbf,0,0.1,1,0.25,0.23076923076923078,0.5,0.3157894736842105
10553,rbf,0,0.1,1,0.5,0.0,0.0,0.0
10554,sigmoid,0,0.1,1,0.01,0.0,0.0,0.0
10555,sigmoid,0,0.1,1,0.05,0.0,0.0,0.0
10556,sigmoid,0,0.1,1,0.1,0.0,0.0,0.0
10557,sigmoid,0,0.1,1,0.2,0.0,0.0,0.0
10558,sigmoid,0,0.1,1,0.25,0.0,0.0,0.0
10559,sigmoid,0,0.1,1,0.5,0.25,0.5,0.3333333333333333
10560,linear,1,0.1,scale,0.01,0.2,0.5,0.2857142857142857
10561,linear,1,0.1,scale,0.05,0.2857142857142857,0.6666666666666666,0.4
10562,linear,1,0.1,scale,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
10563,linear,1,0.1,scale,0.2,0.125,0.3333333333333333,0.18181818181818182
10564,linear,1,0.1,scale,0.25,0.23076923076923078,0.5,0.3157894736842105
10565,linear,1,0.1,scale,0.5,0.23076923076923078,0.5,0.3157894736842105
10566,poly,1,0.1,scale,0.01,0.2,0.5,0.2857142857142857
10567,poly,1,0.1,scale,0.05,0.07142857142857142,0.16666666666666666,0.1
10568,poly,1,0.1,scale,0.1,0.3333333333333333,0.6666666666666666,0.4444444444444444
10569,poly,1,0.1,scale,0.2,0.16666666666666666,0.3333333333333333,0.2222222222222222
10570,poly,1,0.1,scale,0.25,0.26666666666666666,0.6666666666666666,0.38095238095238093
10571,poly,1,0.1,scale,0.5,0.18181818181818182,0.3333333333333333,0.23529411764705882
10572,rbf,1,0.1,scale,0.01,0.4444444444444444,0.6666666666666666,0.5333333333333333
10573,rbf,1,0.1,scale,0.05,0.4444444444444444,0.6666666666666666,0.5333333333333333
10574,rbf,1,0.1,scale,0.1,0.2222222222222222,0.3333333333333333,0.26666666666666666
10575,rbf,1,0.1,scale,0.2,0.0,0.0,0.0
10576,rbf,1,0.1,scale,0.25,0.3,0.5,0.375
10577,rbf,1,0.1,scale,0.5,0.25,0.5,0.3333333333333333
10578,sigmoid,1,0.1,scale,0.01,0.0,0.0,0.0
10579,sigmoid,1,0.1,scale,0.05,0.0,0.0,0.0
10580,sigmoid,1,0.1,scale,0.1,0.5,0.16666666666666666,0.25
10581,sigmoid,1,0.1,scale,0.2,0.2,0.16666666666666666,0.18181818181818182
10582,sigmoid,1,0.1,scale,0.25,0.25,0.16666666666666666,0.2
10583,sigmoid,1,0.1,scale,0.5,0.3333333333333333,0.6666666666666666,0.4444444444444444
10584,linear,1,0.1,auto,0.01,0.2,0.5,0.2857142857142857
10585,linear,1,0.1,auto,0.05,0.2857142857142857,0.6666666666666666,0.4
10586,linear,1,0.1,auto,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
10587,linear,1,0.1,auto,0.2,0.125,0.3333333333333333,0.18181818181818182
10588,linear,1,0.1,auto,0.25,0.23076923076923078,0.5,0.3157894736842105
10589,linear,1,0.1,auto,0.5,0.23076923076923078,0.5,0.3157894736842105
10590,poly,1,0.1,auto,0.01,0.2,0.5,0.2857142857142857
10591,poly,1,0.1,auto,0.05,0.07142857142857142,0.16666666666666666,0.1
10592,poly,1,0.1,auto,0.1,0.3333333333333333,0.6666666666666666,0.4444444444444444
10593,poly,1,0.1,auto,0.2,0.16666666666666666,0.3333333333333333,0.2222222222222222
10594,poly,1,0.1,auto,0.25,0.26666666666666666,0.6666666666666666,0.38095238095238093
10595,poly,1,0.1,auto,0.5,0.18181818181818182,0.3333333333333333,0.23529411764705882
10596,rbf,1,0.1,auto,0.01,0.4444444444444444,0.6666666666666666,0.5333333333333333
10597,rbf,1,0.1,auto,0.05,0.4444444444444444,0.6666666666666666,0.5333333333333333
10598,rbf,1,0.1,auto,0.1,0.2222222222222222,0.3333333333333333,0.26666666666666666
10599,rbf,1,0.1,auto,0.2,0.0,0.0,0.0
10600,rbf,1,0.1,auto,0.25,0.3,0.5,0.375
10601,rbf,1,0.1,auto,0.5,0.25,0.5,0.3333333333333333
10602,sigmoid,1,0.1,auto,0.01,0.0,0.0,0.0
10603,sigmoid,1,0.1,auto,0.05,0.0,0.0,0.0
10604,sigmoid,1,0.1,auto,0.1,0.5,0.16666666666666666,0.25
10605,sigmoid,1,0.1,auto,0.2,0.2,0.16666666666666666,0.18181818181818182
10606,sigmoid,1,0.1,auto,0.25,0.25,0.16666666666666666,0.2
10607,sigmoid,1,0.1,auto,0.5,0.3333333333333333,0.6666666666666666,0.4444444444444444
10608,linear,1,0.1,1e-06,0.01,0.2,0.5,0.2857142857142857
10609,linear,1,0.1,1e-06,0.05,0.2857142857142857,0.6666666666666666,0.4
10610,linear,1,0.1,1e-06,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
10611,linear,1,0.1,1e-06,0.2,0.125,0.3333333333333333,0.18181818181818182
10612,linear,1,0.1,1e-06,0.25,0.23076923076923078,0.5,0.3157894736842105
10613,linear,1,0.1,1e-06,0.5,0.23076923076923078,0.5,0.3157894736842105
10614,poly,1,0.1,1e-06,0.01,0.22727272727272727,0.8333333333333334,0.35714285714285715
10615,poly,1,0.1,1e-06,0.05,0.3076923076923077,0.6666666666666666,0.42105263157894735
10616,poly,1,0.1,1e-06,0.1,0.2608695652173913,1.0,0.41379310344827586
10617,poly,1,0.1,1e-06,0.2,0.38461538461538464,0.8333333333333334,0.5263157894736842
10618,poly,1,0.1,1e-06,0.25,0.4166666666666667,0.8333333333333334,0.5555555555555556
10619,poly,1,0.1,1e-06,0.5,0.15384615384615385,0.3333333333333333,0.21052631578947367
10620,rbf,1,0.1,1e-06,0.01,0.25,1.0,0.4
10621,rbf,1,0.1,1e-06,0.05,0.21739130434782608,0.8333333333333334,0.3448275862068966
10622,rbf,1,0.1,1e-06,0.1,0.3125,0.8333333333333334,0.45454545454545453
10623,rbf,1,0.1,1e-06,0.2,0.29411764705882354,0.8333333333333334,0.43478260869565216
10624,rbf,1,0.1,1e-06,0.25,0.0,0.0,0.0
10625,rbf,1,0.1,1e-06,0.5,0.0,0.0,0.0
10626,sigmoid,1,0.1,1e-06,0.01,0.2608695652173913,1.0,0.41379310344827586
10627,sigmoid,1,0.1,1e-06,0.05,0.3076923076923077,0.6666666666666666,0.42105263157894735
10628,sigmoid,1,0.1,1e-06,0.1,0.2608695652173913,1.0,0.41379310344827586
10629,sigmoid,1,0.1,1e-06,0.2,0.38461538461538464,0.8333333333333334,0.5263157894736842
10630,sigmoid,1,0.1,1e-06,0.25,0.4166666666666667,0.8333333333333334,0.5555555555555556
10631,sigmoid,1,0.1,1e-06,0.5,0.15384615384615385,0.3333333333333333,0.21052631578947367
10632,linear,1,0.1,0.0001,0.01,0.2,0.5,0.2857142857142857
10633,linear,1,0.1,0.0001,0.05,0.2857142857142857,0.6666666666666666,0.4
10634,linear,1,0.1,0.0001,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
10635,linear,1,0.1,0.0001,0.2,0.125,0.3333333333333333,0.18181818181818182
10636,linear,1,0.1,0.0001,0.25,0.23076923076923078,0.5,0.3157894736842105
10637,linear,1,0.1,0.0001,0.5,0.23076923076923078,0.5,0.3157894736842105
10638,poly,1,0.1,0.0001,0.01,0.22727272727272727,0.8333333333333334,0.35714285714285715
10639,poly,1,0.1,0.0001,0.05,0.3076923076923077,0.6666666666666666,0.42105263157894735
10640,poly,1,0.1,0.0001,0.1,0.2727272727272727,1.0,0.42857142857142855
10641,poly,1,0.1,0.0001,0.2,0.3125,0.8333333333333334,0.45454545454545453
10642,poly,1,0.1,0.0001,0.25,0.23809523809523808,0.8333333333333334,0.37037037037037035
10643,poly,1,0.1,0.0001,0.5,0.0,0.0,0.0
10644,rbf,1,0.1,0.0001,0.01,0.0,0.0,0.0
10645,rbf,1,0.1,0.0001,0.05,0.0,0.0,0.0
10646,rbf,1,0.1,0.0001,0.1,0.2,0.16666666666666666,0.18181818181818182
10647,rbf,1,0.1,0.0001,0.2,0.4,0.3333333333333333,0.36363636363636365
10648,rbf,1,0.1,0.0001,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
10649,rbf,1,0.1,0.0001,0.5,0.23076923076923078,0.5,0.3157894736842105
10650,sigmoid,1,0.1,0.0001,0.01,0.22727272727272727,0.8333333333333334,0.35714285714285715
10651,sigmoid,1,0.1,0.0001,0.05,0.3076923076923077,0.6666666666666666,0.42105263157894735
10652,sigmoid,1,0.1,0.0001,0.1,0.2727272727272727,1.0,0.42857142857142855
10653,sigmoid,1,0.1,0.0001,0.2,0.3125,0.8333333333333334,0.45454545454545453
10654,sigmoid,1,0.1,0.0001,0.25,0.25,0.8333333333333334,0.38461538461538464
10655,sigmoid,1,0.1,0.0001,0.5,0.0,0.0,0.0
10656,linear,1,0.1,0.001,0.01,0.2,0.5,0.2857142857142857
10657,linear,1,0.1,0.001,0.05,0.2857142857142857,0.6666666666666666,0.4
10658,linear,1,0.1,0.001,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
10659,linear,1,0.1,0.001,0.2,0.125,0.3333333333333333,0.18181818181818182
10660,linear,1,0.1,0.001,0.25,0.23076923076923078,0.5,0.3157894736842105
10661,linear,1,0.1,0.001,0.5,0.23076923076923078,0.5,0.3157894736842105
10662,poly,1,0.1,0.001,0.01,0.38461538461538464,0.8333333333333334,0.5263157894736842
10663,poly,1,0.1,0.001,0.05,0.375,1.0,0.5454545454545454
10664,poly,1,0.1,0.001,0.1,0.35714285714285715,0.8333333333333334,0.5
10665,poly,1,0.1,0.001,0.2,0.25,0.6666666666666666,0.36363636363636365
10666,poly,1,0.1,0.001,0.25,0.2857142857142857,0.6666666666666666,0.4
10667,poly,1,0.1,0.001,0.5,0.13333333333333333,0.3333333333333333,0.19047619047619047
10668,rbf,1,0.1,0.001,0.01,0.3333333333333333,0.16666666666666666,0.2222222222222222
10669,rbf,1,0.1,0.001,0.05,0.0,0.0,0.0
10670,rbf,1,0.1,0.001,0.1,0.0,0.0,0.0
10671,rbf,1,0.1,0.001,0.2,0.0,0.0,0.0
10672,rbf,1,0.1,0.001,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
10673,rbf,1,0.1,0.001,0.5,0.2857142857142857,0.6666666666666666,0.4
10674,sigmoid,1,0.1,0.001,0.01,0.38461538461538464,0.8333333333333334,0.5263157894736842
10675,sigmoid,1,0.1,0.001,0.05,0.375,1.0,0.5454545454545454
10676,sigmoid,1,0.1,0.001,0.1,0.3333333333333333,0.8333333333333334,0.47619047619047616
10677,sigmoid,1,0.1,0.001,0.2,0.18181818181818182,0.3333333333333333,0.23529411764705882
10678,sigmoid,1,0.1,0.001,0.25,0.125,0.3333333333333333,0.18181818181818182
10679,sigmoid,1,0.1,0.001,0.5,0.25,0.5,0.3333333333333333
10680,linear,1,0.1,0.01,0.01,0.2,0.5,0.2857142857142857
10681,linear,1,0.1,0.01,0.05,0.2857142857142857,0.6666666666666666,0.4
10682,linear,1,0.1,0.01,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
10683,linear,1,0.1,0.01,0.2,0.125,0.3333333333333333,0.18181818181818182
10684,linear,1,0.1,0.01,0.25,0.23076923076923078,0.5,0.3157894736842105
10685,linear,1,0.1,0.01,0.5,0.23076923076923078,0.5,0.3157894736842105
10686,poly,1,0.1,0.01,0.01,0.45454545454545453,0.8333333333333334,0.5882352941176471
10687,poly,1,0.1,0.01,0.05,0.07142857142857142,0.16666666666666666,0.1
10688,poly,1,0.1,0.01,0.1,0.21428571428571427,0.5,0.3
10689,poly,1,0.1,0.01,0.2,0.3076923076923077,0.6666666666666666,0.42105263157894735
10690,poly,1,0.1,0.01,0.25,0.21428571428571427,0.5,0.3
10691,poly,1,0.1,0.01,0.5,0.3333333333333333,0.5,0.4
10692,rbf,1,0.1,0.01,0.01,0.0,0.0,0.0
10693,rbf,1,0.1,0.01,0.05,0.0,0.0,0.0
10694,rbf,1,0.1,0.01,0.1,0.0,0.0,0.0
10695,rbf,1,0.1,0.01,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666
10696,rbf,1,0.1,0.01,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
10697,rbf,1,0.1,0.01,0.5,0.25,0.5,0.3333333333333333
10698,sigmoid,1,0.1,0.01,0.01,0.125,0.16666666666666666,0.14285714285714285
10699,sigmoid,1,0.1,0.01,0.05,0.0,0.0,0.0
10700,sigmoid,1,0.1,0.01,0.1,0.2,0.16666666666666666,0.18181818181818182
10701,sigmoid,1,0.1,0.01,0.2,0.4,0.3333333333333333,0.36363636363636365
10702,sigmoid,1,0.1,0.01,0.25,0.6,0.5,0.5454545454545454
10703,sigmoid,1,0.1,0.01,0.5,0.3,0.5,0.375
10704,linear,1,0.1,0.1,0.01,0.2,0.5,0.2857142857142857
10705,linear,1,0.1,0.1,0.05,0.2857142857142857,0.6666666666666666,0.4
10706,linear,1,0.1,0.1,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
10707,linear,1,0.1,0.1,0.2,0.125,0.3333333333333333,0.18181818181818182
10708,linear,1,0.1,0.1,0.25,0.23076923076923078,0.5,0.3157894736842105
10709,linear,1,0.1,0.1,0.5,0.23076923076923078,0.5,0.3157894736842105
10710,poly,1,0.1,0.1,0.01,0.2727272727272727,0.5,0.35294117647058826
10711,poly,1,0.1,0.1,0.05,0.07142857142857142,0.16666666666666666,0.1
10712,poly,1,0.1,0.1,0.1,0.07142857142857142,0.16666666666666666,0.1
10713,poly,1,0.1,0.1,0.2,0.3,0.5,0.375
10714,poly,1,0.1,0.1,0.25,0.15384615384615385,0.3333333333333333,0.21052631578947367
10715,poly,1,0.1,0.1,0.5,0.3333333333333333,0.6666666666666666,0.4444444444444444
10716,rbf,1,0.1,0.1,0.01,0.2857142857142857,0.3333333333333333,0.3076923076923077
10717,rbf,1,0.1,0.1,0.05,0.14285714285714285,0.16666666666666666,0.15384615384615385
10718,rbf,1,0.1,0.1,0.1,0.0,0.0,0.0
10719,rbf,1,0.1,0.1,0.2,0.3,0.5,0.375
10720,rbf,1,0.1,0.1,0.25,0.2,0.16666666666666666,0.18181818181818182
10721,rbf,1,0.1,0.1,0.5,0.2727272727272727,0.5,0.35294117647058826
10722,sigmoid,1,0.1,0.1,0.01,0.5,0.16666666666666666,0.25
10723,sigmoid,1,0.1,0.1,0.05,0.0,0.0,0.0
10724,sigmoid,1,0.1,0.1,0.1,0.0,0.0,0.0
10725,sigmoid,1,0.1,0.1,0.2,0.5,0.3333333333333333,0.4
10726,sigmoid,1,0.1,0.1,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
10727,sigmoid,1,0.1,0.1,0.5,0.3333333333333333,0.6666666666666666,0.4444444444444444
10728,linear,1,0.1,1,0.01,0.2,0.5,0.2857142857142857
10729,linear,1,0.1,1,0.05,0.2857142857142857,0.6666666666666666,0.4
10730,linear,1,0.1,1,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
10731,linear,1,0.1,1,0.2,0.125,0.3333333333333333,0.18181818181818182
10732,linear,1,0.1,1,0.25,0.23076923076923078,0.5,0.3157894736842105
10733,linear,1,0.1,1,0.5,0.23076923076923078,0.5,0.3157894736842105
10734,poly,1,0.1,1,0.01,0.16666666666666666,0.3333333333333333,0.2222222222222222
10735,poly,1,0.1,1,0.05,0.2857142857142857,0.6666666666666666,0.4
10736,poly,1,0.1,1,0.1,0.0,0.0,0.0
10737,poly,1,0.1,1,0.2,0.14285714285714285,0.3333333333333333,0.2
10738,poly,1,0.1,1,0.25,0.125,0.16666666666666666,0.14285714285714285
10739,poly,1,0.1,1,0.5,0.2,0.3333333333333333,0.25
10740,rbf,1,0.1,1,0.01,0.21428571428571427,0.5,0.3
10741,rbf,1,0.1,1,0.05,0.23076923076923078,0.5,0.3157894736842105
10742,rbf,1,0.1,1,0.1,0.16666666666666666,0.3333333333333333,0.2222222222222222
10743,rbf,1,0.1,1,0.2,0.3125,0.8333333333333334,0.45454545454545453
10744,rbf,1,0.1,1,0.25,0.23076923076923078,0.5,0.3157894736842105
10745,rbf,1,0.1,1,0.5,0.0,0.0,0.0
10746,sigmoid,1,0.1,1,0.01,0.0,0.0,0.0
10747,sigmoid,1,0.1,1,0.05,0.0,0.0,0.0
10748,sigmoid,1,0.1,1,0.1,0.0,0.0,0.0
10749,sigmoid,1,0.1,1,0.2,0.0,0.0,0.0
10750,sigmoid,1,0.1,1,0.25,0.0,0.0,0.0
10751,sigmoid,1,0.1,1,0.5,0.25,0.5,0.3333333333333333
10752,linear,2,0.1,scale,0.01,0.2,0.5,0.2857142857142857
10753,linear,2,0.1,scale,0.05,0.2857142857142857,0.6666666666666666,0.4
10754,linear,2,0.1,scale,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
10755,linear,2,0.1,scale,0.2,0.125,0.3333333333333333,0.18181818181818182
10756,linear,2,0.1,scale,0.25,0.23076923076923078,0.5,0.3157894736842105
10757,linear,2,0.1,scale,0.5,0.23076923076923078,0.5,0.3157894736842105
10758,poly,2,0.1,scale,0.01,0.14285714285714285,0.16666666666666666,0.15384615384615385
10759,poly,2,0.1,scale,0.05,0.25,0.16666666666666666,0.2
10760,poly,2,0.1,scale,0.1,0.0,0.0,0.0
10761,poly,2,0.1,scale,0.2,0.2,0.16666666666666666,0.18181818181818182
10762,poly,2,0.1,scale,0.25,0.14285714285714285,0.16666666666666666,0.15384615384615385
10763,poly,2,0.1,scale,0.5,0.16666666666666666,0.3333333333333333,0.2222222222222222
10764,rbf,2,0.1,scale,0.01,0.4444444444444444,0.6666666666666666,0.5333333333333333
10765,rbf,2,0.1,scale,0.05,0.4444444444444444,0.6666666666666666,0.5333333333333333
10766,rbf,2,0.1,scale,0.1,0.2222222222222222,0.3333333333333333,0.26666666666666666
10767,rbf,2,0.1,scale,0.2,0.0,0.0,0.0
10768,rbf,2,0.1,scale,0.25,0.3,0.5,0.375
10769,rbf,2,0.1,scale,0.5,0.25,0.5,0.3333333333333333
10770,sigmoid,2,0.1,scale,0.01,0.0,0.0,0.0
10771,sigmoid,2,0.1,scale,0.05,0.0,0.0,0.0
10772,sigmoid,2,0.1,scale,0.1,0.5,0.16666666666666666,0.25
10773,sigmoid,2,0.1,scale,0.2,0.2,0.16666666666666666,0.18181818181818182
10774,sigmoid,2,0.1,scale,0.25,0.25,0.16666666666666666,0.2
10775,sigmoid,2,0.1,scale,0.5,0.3333333333333333,0.6666666666666666,0.4444444444444444
10776,linear,2,0.1,auto,0.01,0.2,0.5,0.2857142857142857
10777,linear,2,0.1,auto,0.05,0.2857142857142857,0.6666666666666666,0.4
10778,linear,2,0.1,auto,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
10779,linear,2,0.1,auto,0.2,0.125,0.3333333333333333,0.18181818181818182
10780,linear,2,0.1,auto,0.25,0.23076923076923078,0.5,0.3157894736842105
10781,linear,2,0.1,auto,0.5,0.23076923076923078,0.5,0.3157894736842105
10782,poly,2,0.1,auto,0.01,0.14285714285714285,0.16666666666666666,0.15384615384615385
10783,poly,2,0.1,auto,0.05,0.25,0.16666666666666666,0.2
