,n_neighbors,algorithm,leaf_size,metric,contamination,precision,recall,f1
2693,12,brute,5,euclidean,auto,0.3333333333333333,0.16666666666666666,0.2222222222222222
2694,18,brute,5,euclidean,auto,0.0,0.0,0.0
2695,1,brute,5,manhattan,auto,0.2,0.16666666666666666,0.18181818181818182
2696,3,brute,5,manhattan,auto,0.3333333333333333,0.16666666666666666,0.2222222222222222
2697,5,brute,5,manhattan,auto,0.6,0.5,0.5454545454545454
2698,7,brute,5,manhattan,auto,0.5,0.3333333333333333,0.4
2699,9,brute,5,manhattan,auto,0.5,0.3333333333333333,0.4
2700,12,brute,5,manhattan,auto,0.3333333333333333,0.16666666666666666,0.2222222222222222
2701,18,brute,5,manhattan,auto,0.0,0.0,0.0
2702,1,brute,10,euclidean,auto,0.25,0.16666666666666666,0.2
2703,3,brute,10,euclidean,auto,0.5,0.3333333333333333,0.4
2704,5,brute,10,euclidean,auto,0.6666666666666666,0.6666666666666666,0.6666666666666666
2705,7,brute,10,euclidean,auto,0.6,0.5,0.5454545454545454
2706,9,brute,10,euclidean,auto,0.5,0.3333333333333333,0.4
2707,12,brute,10,euclidean,auto,0.3333333333333333,0.16666666666666666,0.2222222222222222
2708,18,brute,10,euclidean,auto,0.0,0.0,0.0
2709,1,brute,10,manhattan,auto,0.2,0.16666666666666666,0.18181818181818182
2710,3,brute,10,manhattan,auto,0.3333333333333333,0.16666666666666666,0.2222222222222222
2711,5,brute,10,manhattan,auto,0.6,0.5,0.5454545454545454
2712,7,brute,10,manhattan,auto,0.5,0.3333333333333333,0.4
2713,9,brute,10,manhattan,auto,0.5,0.3333333333333333,0.4
2714,12,brute,10,manhattan,auto,0.3333333333333333,0.16666666666666666,0.2222222222222222
2715,18,brute,10,manhattan,auto,0.0,0.0,0.0
2716,1,brute,15,euclidean,auto,0.25,0.16666666666666666,0.2
2717,3,brute,15,euclidean,auto,0.5,0.3333333333333333,0.4
2718,5,brute,15,euclidean,auto,0.6666666666666666,0.6666666666666666,0.6666666666666666
2719,7,brute,15,euclidean,auto,0.6,0.5,0.5454545454545454
2720,9,brute,15,euclidean,auto,0.5,0.3333333333333333,0.4
2721,12,brute,15,euclidean,auto,0.3333333333333333,0.16666666666666666,0.2222222222222222
2722,18,brute,15,euclidean,auto,0.0,0.0,0.0
2723,1,brute,15,manhattan,auto,0.2,0.16666666666666666,0.18181818181818182
2724,3,brute,15,manhattan,auto,0.3333333333333333,0.16666666666666666,0.2222222222222222
2725,5,brute,15,manhattan,auto,0.6,0.5,0.5454545454545454
2726,7,brute,15,manhattan,auto,0.5,0.3333333333333333,0.4
2727,9,brute,15,manhattan,auto,0.5,0.3333333333333333,0.4
2728,12,brute,15,manhattan,auto,0.3333333333333333,0.16666666666666666,0.2222222222222222
2729,18,brute,15,manhattan,auto,0.0,0.0,0.0
2730,1,brute,30,euclidean,auto,0.25,0.16666666666666666,0.2
2731,3,brute,30,euclidean,auto,0.5,0.3333333333333333,0.4
2732,5,brute,30,euclidean,auto,0.6666666666666666,0.6666666666666666,0.6666666666666666
2733,7,brute,30,euclidean,auto,0.6,0.5,0.5454545454545454
2734,9,brute,30,euclidean,auto,0.5,0.3333333333333333,0.4
2735,12,brute,30,euclidean,auto,0.3333333333333333,0.16666666666666666,0.2222222222222222
2736,18,brute,30,euclidean,auto,0.0,0.0,0.0
2737,1,brute,30,manhattan,auto,0.2,0.16666666666666666,0.18181818181818182
2738,3,brute,30,manhattan,auto,0.3333333333333333,0.16666666666666666,0.2222222222222222
2739,5,brute,30,manhattan,auto,0.6,0.5,0.5454545454545454
2740,7,brute,30,manhattan,auto,0.5,0.3333333333333333,0.4
2741,9,brute,30,manhattan,auto,0.5,0.3333333333333333,0.4
2742,12,brute,30,manhattan,auto,0.3333333333333333,0.16666666666666666,0.2222222222222222
2743,18,brute,30,manhattan,auto,0.0,0.0,0.0
2744,1,brute,50,euclidean,auto,0.25,0.16666666666666666,0.2
2745,3,brute,50,euclidean,auto,0.5,0.3333333333333333,0.4
2746,5,brute,50,euclidean,auto,0.6666666666666666,0.6666666666666666,0.6666666666666666
2747,7,brute,50,euclidean,auto,0.6,0.5,0.5454545454545454
2748,9,brute,50,euclidean,auto,0.5,0.3333333333333333,0.4
2749,12,brute,50,euclidean,auto,0.3333333333333333,0.16666666666666666,0.2222222222222222
2750,18,brute,50,euclidean,auto,0.0,0.0,0.0
2751,1,brute,50,manhattan,auto,0.2,0.16666666666666666,0.18181818181818182
2752,3,brute,50,manhattan,auto,0.3333333333333333,0.16666666666666666,0.2222222222222222
2753,5,brute,50,manhattan,auto,0.6,0.5,0.5454545454545454
2754,7,brute,50,manhattan,auto,0.5,0.3333333333333333,0.4
2755,9,brute,50,manhattan,auto,0.5,0.3333333333333333,0.4
2756,12,brute,50,manhattan,auto,0.3333333333333333,0.16666666666666666,0.2222222222222222
2757,18,brute,50,manhattan,auto,0.0,0.0,0.0
2758,1,brute,100,euclidean,auto,0.25,0.16666666666666666,0.2
2759,3,brute,100,euclidean,auto,0.5,0.3333333333333333,0.4
2760,5,brute,100,euclidean,auto,0.6666666666666666,0.6666666666666666,0.6666666666666666
2761,7,brute,100,euclidean,auto,0.6,0.5,0.5454545454545454
2762,9,brute,100,euclidean,auto,0.5,0.3333333333333333,0.4
2763,12,brute,100,euclidean,auto,0.3333333333333333,0.16666666666666666,0.2222222222222222
2764,18,brute,100,euclidean,auto,0.0,0.0,0.0
2765,1,brute,100,manhattan,auto,0.2,0.16666666666666666,0.18181818181818182
2766,3,brute,100,manhattan,auto,0.3333333333333333,0.16666666666666666,0.2222222222222222
2767,5,brute,100,manhattan,auto,0.6,0.5,0.5454545454545454
2768,7,brute,100,manhattan,auto,0.5,0.3333333333333333,0.4
2769,9,brute,100,manhattan,auto,0.5,0.3333333333333333,0.4
2770,12,brute,100,manhattan,auto,0.3333333333333333,0.16666666666666666,0.2222222222222222
2771,18,brute,100,manhattan,auto,0.0,0.0,0.0
2772,1,brute,200,euclidean,auto,0.25,0.16666666666666666,0.2
2773,3,brute,200,euclidean,auto,0.5,0.3333333333333333,0.4
2774,5,brute,200,euclidean,auto,0.6666666666666666,0.6666666666666666,0.6666666666666666
2775,7,brute,200,euclidean,auto,0.6,0.5,0.5454545454545454
2776,9,brute,200,euclidean,auto,0.5,0.3333333333333333,0.4
2777,12,brute,200,euclidean,auto,0.3333333333333333,0.16666666666666666,0.2222222222222222
2778,18,brute,200,euclidean,auto,0.0,0.0,0.0
2779,1,brute,200,manhattan,auto,0.2,0.16666666666666666,0.18181818181818182
2780,3,brute,200,manhattan,auto,0.3333333333333333,0.16666666666666666,0.2222222222222222
2781,5,brute,200,manhattan,auto,0.6,0.5,0.5454545454545454
2782,7,brute,200,manhattan,auto,0.5,0.3333333333333333,0.4
2783,9,brute,200,manhattan,auto,0.5,0.3333333333333333,0.4
2784,12,brute,200,manhattan,auto,0.3333333333333333,0.16666666666666666,0.2222222222222222
2785,18,brute,200,manhattan,auto,0.0,0.0,0.0
2786,1,brute,300,euclidean,auto,0.25,0.16666666666666666,0.2
2787,3,brute,300,euclidean,auto,0.5,0.3333333333333333,0.4
2788,5,brute,300,euclidean,auto,0.6666666666666666,0.6666666666666666,0.6666666666666666
2789,7,brute,300,euclidean,auto,0.6,0.5,0.5454545454545454
2790,9,brute,300,euclidean,auto,0.5,0.3333333333333333,0.4
2791,12,brute,300,euclidean,auto,0.3333333333333333,0.16666666666666666,0.2222222222222222
2792,18,brute,300,euclidean,auto,0.0,0.0,0.0
2793,1,brute,300,manhattan,auto,0.2,0.16666666666666666,0.18181818181818182
2794,3,brute,300,manhattan,auto,0.3333333333333333,0.16666666666666666,0.2222222222222222
2795,5,brute,300,manhattan,auto,0.6,0.5,0.5454545454545454
2796,7,brute,300,manhattan,auto,0.5,0.3333333333333333,0.4
2797,9,brute,300,manhattan,auto,0.5,0.3333333333333333,0.4
2798,12,brute,300,manhattan,auto,0.3333333333333333,0.16666666666666666,0.2222222222222222
2799,18,brute,300,manhattan,auto,0.0,0.0,0.0
2800,1,brute,5,euclidean,0.01,0.0,0.0,0.0
2801,3,brute,5,euclidean,0.01,0.0,0.0,0.0
2802,5,brute,5,euclidean,0.01,0.0,0.0,0.0
2803,7,brute,5,euclidean,0.01,0.0,0.0,0.0
2804,9,brute,5,euclidean,0.01,0.0,0.0,0.0
2805,12,brute,5,euclidean,0.01,0.0,0.0,0.0
2806,18,brute,5,euclidean,0.01,0.0,0.0,0.0
2807,1,brute,5,manhattan,0.01,0.0,0.0,0.0
2808,3,brute,5,manhattan,0.01,0.0,0.0,0.0
2809,5,brute,5,manhattan,0.01,0.0,0.0,0.0
2810,7,brute,5,manhattan,0.01,0.0,0.0,0.0
2811,9,brute,5,manhattan,0.01,0.0,0.0,0.0
2812,12,brute,5,manhattan,0.01,0.0,0.0,0.0
2813,18,brute,5,manhattan,0.01,0.0,0.0,0.0
2814,1,brute,10,euclidean,0.01,0.0,0.0,0.0
2815,3,brute,10,euclidean,0.01,0.0,0.0,0.0
2816,5,brute,10,euclidean,0.01,0.0,0.0,0.0
2817,7,brute,10,euclidean,0.01,0.0,0.0,0.0
2818,9,brute,10,euclidean,0.01,0.0,0.0,0.0
2819,12,brute,10,euclidean,0.01,0.0,0.0,0.0
2820,18,brute,10,euclidean,0.01,0.0,0.0,0.0
2821,1,brute,10,manhattan,0.01,0.0,0.0,0.0
2822,3,brute,10,manhattan,0.01,0.0,0.0,0.0
2823,5,brute,10,manhattan,0.01,0.0,0.0,0.0
2824,7,brute,10,manhattan,0.01,0.0,0.0,0.0
2825,9,brute,10,manhattan,0.01,0.0,0.0,0.0
2826,12,brute,10,manhattan,0.01,0.0,0.0,0.0
2827,18,brute,10,manhattan,0.01,0.0,0.0,0.0
2828,1,brute,15,euclidean,0.01,0.0,0.0,0.0
2829,3,brute,15,euclidean,0.01,0.0,0.0,0.0
2830,5,brute,15,euclidean,0.01,0.0,0.0,0.0
2831,7,brute,15,euclidean,0.01,0.0,0.0,0.0
2832,9,brute,15,euclidean,0.01,0.0,0.0,0.0
2833,12,brute,15,euclidean,0.01,0.0,0.0,0.0
2834,18,brute,15,euclidean,0.01,0.0,0.0,0.0
2835,1,brute,15,manhattan,0.01,0.0,0.0,0.0
2836,3,brute,15,manhattan,0.01,0.0,0.0,0.0
2837,5,brute,15,manhattan,0.01,0.0,0.0,0.0
2838,7,brute,15,manhattan,0.01,0.0,0.0,0.0
2839,9,brute,15,manhattan,0.01,0.0,0.0,0.0
2840,12,brute,15,manhattan,0.01,0.0,0.0,0.0
2841,18,brute,15,manhattan,0.01,0.0,0.0,0.0
2842,1,brute,30,euclidean,0.01,0.0,0.0,0.0
2843,3,brute,30,euclidean,0.01,0.0,0.0,0.0
2844,5,brute,30,euclidean,0.01,0.0,0.0,0.0
2845,7,brute,30,euclidean,0.01,0.0,0.0,0.0
2846,9,brute,30,euclidean,0.01,0.0,0.0,0.0
2847,12,brute,30,euclidean,0.01,0.0,0.0,0.0
2848,18,brute,30,euclidean,0.01,0.0,0.0,0.0
2849,1,brute,30,manhattan,0.01,0.0,0.0,0.0
2850,3,brute,30,manhattan,0.01,0.0,0.0,0.0
2851,5,brute,30,manhattan,0.01,0.0,0.0,0.0
2852,7,brute,30,manhattan,0.01,0.0,0.0,0.0
2853,9,brute,30,manhattan,0.01,0.0,0.0,0.0
2854,12,brute,30,manhattan,0.01,0.0,0.0,0.0
2855,18,brute,30,manhattan,0.01,0.0,0.0,0.0
2856,1,brute,50,euclidean,0.01,0.0,0.0,0.0
2857,3,brute,50,euclidean,0.01,0.0,0.0,0.0
2858,5,brute,50,euclidean,0.01,0.0,0.0,0.0
2859,7,brute,50,euclidean,0.01,0.0,0.0,0.0
2860,9,brute,50,euclidean,0.01,0.0,0.0,0.0
2861,12,brute,50,euclidean,0.01,0.0,0.0,0.0
2862,18,brute,50,euclidean,0.01,0.0,0.0,0.0
2863,1,brute,50,manhattan,0.01,0.0,0.0,0.0
2864,3,brute,50,manhattan,0.01,0.0,0.0,0.0
2865,5,brute,50,manhattan,0.01,0.0,0.0,0.0
2866,7,brute,50,manhattan,0.01,0.0,0.0,0.0
2867,9,brute,50,manhattan,0.01,0.0,0.0,0.0
2868,12,brute,50,manhattan,0.01,0.0,0.0,0.0
2869,18,brute,50,manhattan,0.01,0.0,0.0,0.0
2870,1,brute,100,euclidean,0.01,0.0,0.0,0.0
2871,3,brute,100,euclidean,0.01,0.0,0.0,0.0
2872,5,brute,100,euclidean,0.01,0.0,0.0,0.0
2873,7,brute,100,euclidean,0.01,0.0,0.0,0.0
2874,9,brute,100,euclidean,0.01,0.0,0.0,0.0
2875,12,brute,100,euclidean,0.01,0.0,0.0,0.0
2876,18,brute,100,euclidean,0.01,0.0,0.0,0.0
2877,1,brute,100,manhattan,0.01,0.0,0.0,0.0
2878,3,brute,100,manhattan,0.01,0.0,0.0,0.0
2879,5,brute,100,manhattan,0.01,0.0,0.0,0.0
2880,7,brute,100,manhattan,0.01,0.0,0.0,0.0
2881,9,brute,100,manhattan,0.01,0.0,0.0,0.0
2882,12,brute,100,manhattan,0.01,0.0,0.0,0.0
2883,18,brute,100,manhattan,0.01,0.0,0.0,0.0
2884,1,brute,200,euclidean,0.01,0.0,0.0,0.0
2885,3,brute,200,euclidean,0.01,0.0,0.0,0.0
2886,5,brute,200,euclidean,0.01,0.0,0.0,0.0
2887,7,brute,200,euclidean,0.01,0.0,0.0,0.0
2888,9,brute,200,euclidean,0.01,0.0,0.0,0.0
2889,12,brute,200,euclidean,0.01,0.0,0.0,0.0
2890,18,brute,200,euclidean,0.01,0.0,0.0,0.0
2891,1,brute,200,manhattan,0.01,0.0,0.0,0.0
2892,3,brute,200,manhattan,0.01,0.0,0.0,0.0
2893,5,brute,200,manhattan,0.01,0.0,0.0,0.0
2894,7,brute,200,manhattan,0.01,0.0,0.0,0.0
2895,9,brute,200,manhattan,0.01,0.0,0.0,0.0
2896,12,brute,200,manhattan,0.01,0.0,0.0,0.0
2897,18,brute,200,manhattan,0.01,0.0,0.0,0.0
2898,1,brute,300,euclidean,0.01,0.0,0.0,0.0
2899,3,brute,300,euclidean,0.01,0.0,0.0,0.0
2900,5,brute,300,euclidean,0.01,0.0,0.0,0.0
2901,7,brute,300,euclidean,0.01,0.0,0.0,0.0
2902,9,brute,300,euclidean,0.01,0.0,0.0,0.0
2903,12,brute,300,euclidean,0.01,0.0,0.0,0.0
2904,18,brute,300,euclidean,0.01,0.0,0.0,0.0
2905,1,brute,300,manhattan,0.01,0.0,0.0,0.0
2906,3,brute,300,manhattan,0.01,0.0,0.0,0.0
2907,5,brute,300,manhattan,0.01,0.0,0.0,0.0
2908,7,brute,300,manhattan,0.01,0.0,0.0,0.0
2909,9,brute,300,manhattan,0.01,0.0,0.0,0.0
2910,12,brute,300,manhattan,0.01,0.0,0.0,0.0
2911,18,brute,300,manhattan,0.01,0.0,0.0,0.0
2912,1,brute,5,euclidean,0.03,0.0,0.0,0.0
2913,3,brute,5,euclidean,0.03,0.0,0.0,0.0
2914,5,brute,5,euclidean,0.03,0.0,0.0,0.0
2915,7,brute,5,euclidean,0.03,0.0,0.0,0.0
2916,9,brute,5,euclidean,0.03,0.0,0.0,0.0
2917,12,brute,5,euclidean,0.03,0.0,0.0,0.0
2918,18,brute,5,euclidean,0.03,0.0,0.0,0.0
2919,1,brute,5,manhattan,0.03,0.0,0.0,0.0
2920,3,brute,5,manhattan,0.03,0.0,0.0,0.0
2921,5,brute,5,manhattan,0.03,0.0,0.0,0.0
2922,7,brute,5,manhattan,0.03,0.0,0.0,0.0
2923,9,brute,5,manhattan,0.03,0.0,0.0,0.0
2924,12,brute,5,manhattan,0.03,0.0,0.0,0.0
2925,18,brute,5,manhattan,0.03,0.0,0.0,0.0
2926,1,brute,10,euclidean,0.03,0.0,0.0,0.0
2927,3,brute,10,euclidean,0.03,0.0,0.0,0.0
2928,5,brute,10,euclidean,0.03,0.0,0.0,0.0
2929,7,brute,10,euclidean,0.03,0.0,0.0,0.0
2930,9,brute,10,euclidean,0.03,0.0,0.0,0.0
2931,12,brute,10,euclidean,0.03,0.0,0.0,0.0
2932,18,brute,10,euclidean,0.03,0.0,0.0,0.0
2933,1,brute,10,manhattan,0.03,0.0,0.0,0.0
2934,3,brute,10,manhattan,0.03,0.0,0.0,0.0
2935,5,brute,10,manhattan,0.03,0.0,0.0,0.0
2936,7,brute,10,manhattan,0.03,0.0,0.0,0.0
2937,9,brute,10,manhattan,0.03,0.0,0.0,0.0
2938,12,brute,10,manhattan,0.03,0.0,0.0,0.0
2939,18,brute,10,manhattan,0.03,0.0,0.0,0.0
2940,1,brute,15,euclidean,0.03,0.0,0.0,0.0
2941,3,brute,15,euclidean,0.03,0.0,0.0,0.0
2942,5,brute,15,euclidean,0.03,0.0,0.0,0.0
2943,7,brute,15,euclidean,0.03,0.0,0.0,0.0
2944,9,brute,15,euclidean,0.03,0.0,0.0,0.0
2945,12,brute,15,euclidean,0.03,0.0,0.0,0.0
2946,18,brute,15,euclidean,0.03,0.0,0.0,0.0
2947,1,brute,15,manhattan,0.03,0.0,0.0,0.0
2948,3,brute,15,manhattan,0.03,0.0,0.0,0.0
2949,5,brute,15,manhattan,0.03,0.0,0.0,0.0
2950,7,brute,15,manhattan,0.03,0.0,0.0,0.0
2951,9,brute,15,manhattan,0.03,0.0,0.0,0.0
2952,12,brute,15,manhattan,0.03,0.0,0.0,0.0
2953,18,brute,15,manhattan,0.03,0.0,0.0,0.0
2954,1,brute,30,euclidean,0.03,0.0,0.0,0.0
2955,3,brute,30,euclidean,0.03,0.0,0.0,0.0
2956,5,brute,30,euclidean,0.03,0.0,0.0,0.0
2957,7,brute,30,euclidean,0.03,0.0,0.0,0.0
2958,9,brute,30,euclidean,0.03,0.0,0.0,0.0
2959,12,brute,30,euclidean,0.03,0.0,0.0,0.0
2960,18,brute,30,euclidean,0.03,0.0,0.0,0.0
2961,1,brute,30,manhattan,0.03,0.0,0.0,0.0
2962,3,brute,30,manhattan,0.03,0.0,0.0,0.0
2963,5,brute,30,manhattan,0.03,0.0,0.0,0.0
2964,7,brute,30,manhattan,0.03,0.0,0.0,0.0
2965,9,brute,30,manhattan,0.03,0.0,0.0,0.0
2966,12,brute,30,manhattan,0.03,0.0,0.0,0.0
2967,18,brute,30,manhattan,0.03,0.0,0.0,0.0
2968,1,brute,50,euclidean,0.03,0.0,0.0,0.0
2969,3,brute,50,euclidean,0.03,0.0,0.0,0.0
2970,5,brute,50,euclidean,0.03,0.0,0.0,0.0
2971,7,brute,50,euclidean,0.03,0.0,0.0,0.0
2972,9,brute,50,euclidean,0.03,0.0,0.0,0.0
2973,12,brute,50,euclidean,0.03,0.0,0.0,0.0
2974,18,brute,50,euclidean,0.03,0.0,0.0,0.0
2975,1,brute,50,manhattan,0.03,0.0,0.0,0.0
2976,3,brute,50,manhattan,0.03,0.0,0.0,0.0
2977,5,brute,50,manhattan,0.03,0.0,0.0,0.0
2978,7,brute,50,manhattan,0.03,0.0,0.0,0.0
2979,9,brute,50,manhattan,0.03,0.0,0.0,0.0
2980,12,brute,50,manhattan,0.03,0.0,0.0,0.0
2981,18,brute,50,manhattan,0.03,0.0,0.0,0.0
2982,1,brute,100,euclidean,0.03,0.0,0.0,0.0
2983,3,brute,100,euclidean,0.03,0.0,0.0,0.0
2984,5,brute,100,euclidean,0.03,0.0,0.0,0.0
2985,7,brute,100,euclidean,0.03,0.0,0.0,0.0
2986,9,brute,100,euclidean,0.03,0.0,0.0,0.0
2987,12,brute,100,euclidean,0.03,0.0,0.0,0.0
2988,18,brute,100,euclidean,0.03,0.0,0.0,0.0
2989,1,brute,100,manhattan,0.03,0.0,0.0,0.0
2990,3,brute,100,manhattan,0.03,0.0,0.0,0.0
2991,5,brute,100,manhattan,0.03,0.0,0.0,0.0
2992,7,brute,100,manhattan,0.03,0.0,0.0,0.0
2993,9,brute,100,manhattan,0.03,0.0,0.0,0.0
2994,12,brute,100,manhattan,0.03,0.0,0.0,0.0
2995,18,brute,100,manhattan,0.03,0.0,0.0,0.0
2996,1,brute,200,euclidean,0.03,0.0,0.0,0.0
2997,3,brute,200,euclidean,0.03,0.0,0.0,0.0
2998,5,brute,200,euclidean,0.03,0.0,0.0,0.0
2999,7,brute,200,euclidean,0.03,0.0,0.0,0.0
3000,9,brute,200,euclidean,0.03,0.0,0.0,0.0
3001,12,brute,200,euclidean,0.03,0.0,0.0,0.0
3002,18,brute,200,euclidean,0.03,0.0,0.0,0.0
3003,1,brute,200,manhattan,0.03,0.0,0.0,0.0
3004,3,brute,200,manhattan,0.03,0.0,0.0,0.0
3005,5,brute,200,manhattan,0.03,0.0,0.0,0.0
3006,7,brute,200,manhattan,0.03,0.0,0.0,0.0
3007,9,brute,200,manhattan,0.03,0.0,0.0,0.0
3008,12,brute,200,manhattan,0.03,0.0,0.0,0.0
3009,18,brute,200,manhattan,0.03,0.0,0.0,0.0
3010,1,brute,300,euclidean,0.03,0.0,0.0,0.0
3011,3,brute,300,euclidean,0.03,0.0,0.0,0.0
3012,5,brute,300,euclidean,0.03,0.0,0.0,0.0
3013,7,brute,300,euclidean,0.03,0.0,0.0,0.0
3014,9,brute,300,euclidean,0.03,0.0,0.0,0.0
3015,12,brute,300,euclidean,0.03,0.0,0.0,0.0
3016,18,brute,300,euclidean,0.03,0.0,0.0,0.0
3017,1,brute,300,manhattan,0.03,0.0,0.0,0.0
3018,3,brute,300,manhattan,0.03,0.0,0.0,0.0
3019,5,brute,300,manhattan,0.03,0.0,0.0,0.0
3020,7,brute,300,manhattan,0.03,0.0,0.0,0.0
3021,9,brute,300,manhattan,0.03,0.0,0.0,0.0
3022,12,brute,300,manhattan,0.03,0.0,0.0,0.0
3023,18,brute,300,manhattan,0.03,0.0,0.0,0.0
3024,1,brute,5,euclidean,0.05,0.0,0.0,0.0
3025,3,brute,5,euclidean,0.05,0.0,0.0,0.0
3026,5,brute,5,euclidean,0.05,0.0,0.0,0.0
3027,7,brute,5,euclidean,0.05,0.5,0.16666666666666666,0.25
3028,9,brute,5,euclidean,0.05,0.5,0.16666666666666666,0.25
3029,12,brute,5,euclidean,0.05,0.0,0.0,0.0
3030,18,brute,5,euclidean,0.05,0.0,0.0,0.0
3031,1,brute,5,manhattan,0.05,0.0,0.0,0.0
3032,3,brute,5,manhattan,0.05,0.0,0.0,0.0
3033,5,brute,5,manhattan,0.05,0.5,0.16666666666666666,0.25
3034,7,brute,5,manhattan,0.05,0.5,0.16666666666666666,0.25
3035,9,brute,5,manhattan,0.05,0.5,0.16666666666666666,0.25
3036,12,brute,5,manhattan,0.05,0.0,0.0,0.0
3037,18,brute,5,manhattan,0.05,0.0,0.0,0.0
3038,1,brute,10,euclidean,0.05,0.0,0.0,0.0
3039,3,brute,10,euclidean,0.05,0.0,0.0,0.0
3040,5,brute,10,euclidean,0.05,0.0,0.0,0.0
3041,7,brute,10,euclidean,0.05,0.5,0.16666666666666666,0.25
3042,9,brute,10,euclidean,0.05,0.5,0.16666666666666666,0.25
3043,12,brute,10,euclidean,0.05,0.0,0.0,0.0
3044,18,brute,10,euclidean,0.05,0.0,0.0,0.0
3045,1,brute,10,manhattan,0.05,0.0,0.0,0.0
3046,3,brute,10,manhattan,0.05,0.0,0.0,0.0
3047,5,brute,10,manhattan,0.05,0.5,0.16666666666666666,0.25
3048,7,brute,10,manhattan,0.05,0.5,0.16666666666666666,0.25
3049,9,brute,10,manhattan,0.05,0.5,0.16666666666666666,0.25
3050,12,brute,10,manhattan,0.05,0.0,0.0,0.0
3051,18,brute,10,manhattan,0.05,0.0,0.0,0.0
3052,1,brute,15,euclidean,0.05,0.0,0.0,0.0
3053,3,brute,15,euclidean,0.05,0.0,0.0,0.0
3054,5,brute,15,euclidean,0.05,0.0,0.0,0.0
3055,7,brute,15,euclidean,0.05,0.5,0.16666666666666666,0.25
3056,9,brute,15,euclidean,0.05,0.5,0.16666666666666666,0.25
3057,12,brute,15,euclidean,0.05,0.0,0.0,0.0
3058,18,brute,15,euclidean,0.05,0.0,0.0,0.0
3059,1,brute,15,manhattan,0.05,0.0,0.0,0.0
3060,3,brute,15,manhattan,0.05,0.0,0.0,0.0
3061,5,brute,15,manhattan,0.05,0.5,0.16666666666666666,0.25
3062,7,brute,15,manhattan,0.05,0.5,0.16666666666666666,0.25
3063,9,brute,15,manhattan,0.05,0.5,0.16666666666666666,0.25
3064,12,brute,15,manhattan,0.05,0.0,0.0,0.0
3065,18,brute,15,manhattan,0.05,0.0,0.0,0.0
3066,1,brute,30,euclidean,0.05,0.0,0.0,0.0
3067,3,brute,30,euclidean,0.05,0.0,0.0,0.0
3068,5,brute,30,euclidean,0.05,0.0,0.0,0.0
3069,7,brute,30,euclidean,0.05,0.5,0.16666666666666666,0.25
3070,9,brute,30,euclidean,0.05,0.5,0.16666666666666666,0.25
3071,12,brute,30,euclidean,0.05,0.0,0.0,0.0
3072,18,brute,30,euclidean,0.05,0.0,0.0,0.0
3073,1,brute,30,manhattan,0.05,0.0,0.0,0.0
3074,3,brute,30,manhattan,0.05,0.0,0.0,0.0
3075,5,brute,30,manhattan,0.05,0.5,0.16666666666666666,0.25
3076,7,brute,30,manhattan,0.05,0.5,0.16666666666666666,0.25
3077,9,brute,30,manhattan,0.05,0.5,0.16666666666666666,0.25
3078,12,brute,30,manhattan,0.05,0.0,0.0,0.0
3079,18,brute,30,manhattan,0.05,0.0,0.0,0.0
3080,1,brute,50,euclidean,0.05,0.0,0.0,0.0
3081,3,brute,50,euclidean,0.05,0.0,0.0,0.0
3082,5,brute,50,euclidean,0.05,0.0,0.0,0.0
3083,7,brute,50,euclidean,0.05,0.5,0.16666666666666666,0.25
3084,9,brute,50,euclidean,0.05,0.5,0.16666666666666666,0.25
3085,12,brute,50,euclidean,0.05,0.0,0.0,0.0
3086,18,brute,50,euclidean,0.05,0.0,0.0,0.0
3087,1,brute,50,manhattan,0.05,0.0,0.0,0.0
3088,3,brute,50,manhattan,0.05,0.0,0.0,0.0
3089,5,brute,50,manhattan,0.05,0.5,0.16666666666666666,0.25
3090,7,brute,50,manhattan,0.05,0.5,0.16666666666666666,0.25
3091,9,brute,50,manhattan,0.05,0.5,0.16666666666666666,0.25
3092,12,brute,50,manhattan,0.05,0.0,0.0,0.0
3093,18,brute,50,manhattan,0.05,0.0,0.0,0.0
3094,1,brute,100,euclidean,0.05,0.0,0.0,0.0
3095,3,brute,100,euclidean,0.05,0.0,0.0,0.0
3096,5,brute,100,euclidean,0.05,0.0,0.0,0.0
3097,7,brute,100,euclidean,0.05,0.5,0.16666666666666666,0.25
3098,9,brute,100,euclidean,0.05,0.5,0.16666666666666666,0.25
3099,12,brute,100,euclidean,0.05,0.0,0.0,0.0
3100,18,brute,100,euclidean,0.05,0.0,0.0,0.0
3101,1,brute,100,manhattan,0.05,0.0,0.0,0.0
3102,3,brute,100,manhattan,0.05,0.0,0.0,0.0
3103,5,brute,100,manhattan,0.05,0.5,0.16666666666666666,0.25
3104,7,brute,100,manhattan,0.05,0.5,0.16666666666666666,0.25
3105,9,brute,100,manhattan,0.05,0.5,0.16666666666666666,0.25
3106,12,brute,100,manhattan,0.05,0.0,0.0,0.0
3107,18,brute,100,manhattan,0.05,0.0,0.0,0.0
3108,1,brute,200,euclidean,0.05,0.0,0.0,0.0
3109,3,brute,200,euclidean,0.05,0.0,0.0,0.0
3110,5,brute,200,euclidean,0.05,0.0,0.0,0.0
3111,7,brute,200,euclidean,0.05,0.5,0.16666666666666666,0.25
3112,9,brute,200,euclidean,0.05,0.5,0.16666666666666666,0.25
3113,12,brute,200,euclidean,0.05,0.0,0.0,0.0
3114,18,brute,200,euclidean,0.05,0.0,0.0,0.0
